PatientID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
9628393,99.27444803663195,95.95738785838157,114.96019415126688,51.499714944148444,105.8049847900553,110.14886751968187,121.53550055578386,129.66640963218003,137.9554860094901,143.3770253000088,154.24577290720183,172.7459964183991,187.62944734460137,197.49872855839268,186.8923006502662,200.95993694504293,199.56687772146068,191.89337412716324,183.09976705056758,178.75787372082962,182.81409838395524,180.8688769751702,193.70514457281195,175.28596871864949,180.09625455625186,171.00257907337692,160.90358733306738,172.28042951603044,178.99740607629585,185.03855159005454,190.68740383465632,192.81315607178436,196.09363477491377,197.83809471552823,196.61395818377105,184.12687786492722,163.90114945217394,147.13293493378993,142.141511564967,131.51683234196327,130.72678730363785,120.87775890752285,0.0,0.0,0.0,0.0,0.0,0.0
9925760,267.1382728490971,117.85349668830588,131.95390041987346,121.73800652787996,135.34794570572518,146.5181201298433,148.3923235168556,153.77710603078756,164.5826104922705,173.94599128243843,187.17556415067088,204.1030587038945,204.60729407329111,206.36216039328332,200.5694446409649,190.50766767243493,182.41627942280275,172.06553346811828,171.83958400202354,188.80713522436406,188.1954471439214,188.56658339004767,188.0376650617766,175.21947411927,192.11879734442758,192.20949656037095,185.07812586673793,193.5383708895404,192.9020223491447,180.27152247992274,193.6652843493555,190.89907956144933,181.51741816474467,165.78066220131612,165.3835514353148,156.44856910103874,151.4283376902715,152.46458042939557,140.6081731152711,134.52803611819152,126.89931822632622,117.24531762544943,0.0,0.0,0.0,0.0,0.0,0.0
9458176,186.75624770604233,126.98229898256098,120.77980831054668,130.1156141943674,135.66110814223137,154.33919344332568,157.5673376696405,172.88730754889846,182.75630179205112,191.89505912447316,204.0529044916983,205.8008200624246,204.19060550783686,206.05900048086943,201.07448480120243,191.6433732841728,191.8827044424367,182.58934089124196,184.28609828195448,176.52083467185767,202.55573632238327,210.22766377399847,197.09312031466794,193.43177818747003,190.87813157837945,181.77544094016184,193.11865396581214,200.66380071587213,217.53787052587182,206.74612359012175,207.90483655270825,205.10808067245742,204.5229349438312,206.2382978808469,199.61723434290246,183.7570655355159,172.94259119035763,160.3549965897824,149.49276363022872,141.94779147383736,131.1061630679589,123.43982694952551,0.0,0.0,0.0,0.0,0.0,0.0
9441420,150.0999006857986,71.03045306995834,113.7326749862151,117.1622113111305,178.8087956024334,173.01544760097195,176.31558510959874,172.13423228036734,176.70201363992913,174.70000676241543,172.66722729902656,175.11983652211282,182.75194500973845,188.36461904710424,183.11019126588556,179.317398533413,186.3138219073599,190.71168288762715,191.27075357499277,199.02184493383405,202.68258621987124,201.3221359685175,204.4937544724832,185.25242162974587,184.51133149626585,167.54958726581285,162.78529933791975,149.2503665306994,140.61146634114212,130.5899545082166,138.9034240323698,134.8883324019983,151.99522235656852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9294761,73.84331130979322,86.3468920248103,91.727092527585,103.07750929470176,114.9810734983494,122.83431644454814,136.02658695125206,138.3394225973278,165.89637730091317,177.9459984433635,179.4486398942566,174.93978968719705,184.852129218904,184.5703323174095,171.66341028605126,170.84965279530036,170.2522691633963,181.47143465931663,178.08142610386216,166.23145560461435,167.96811966316326,168.8033238868708,165.14457566123426,165.14315521222568,161.3892384080554,171.84384632950324,164.9171829647965,145.47826577117323,130.15006463326637,122.41451011129851,115.99586457962538,94.56330710359248,101.18673129116986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9936312,89.0092890916425,88.7413715005355,104.32418742719317,107.8007384967064,116.39040017168823,129.263775080429,134.85853026412659,149.15577268566673,172.0450426581783,180.53957872603115,178.8680957694864,171.43520356778166,166.82295078384723,161.89035618373228,165.04256269328604,170.95145424713493,166.94329049516716,170.92959794903655,165.44260602418697,163.30845571634293,158.3117226735659,163.79270044031338,155.28302284528397,165.61401581250328,172.556950296655,154.55268746421478,133.50929365070593,122.97808914185327,117.1143280732762,107.55956837556913,100.10472241129041,86.02035656811532,59.86183295062274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9374235,134.866223346461,130.9787888002032,121.86931950217713,132.26400352002005,136.03990835616835,146.50176879101028,151.80476489301657,167.2593224819267,175.53672648779008,179.26057940793368,194.73292364388618,193.99008340223364,187.197713401278,186.1094389160664,183.24553227077024,178.7251418639965,181.95230925387688,171.04441533209226,172.70782512842416,186.80917231583703,186.9555518759899,185.6153393581022,187.24666690520993,180.05632507723334,187.6633085793384,192.3304548345875,196.89260820509412,182.5290142820855,189.58710585316186,196.81812245943252,172.0180865071859,168.5701321048492,166.000196327134,148.5965941279557,134.3246079962584,134.39046979744455,126.80614664461824,119.58524555621824,114.62565139745115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9488441,185.21556137739893,90.14729513378602,101.81634707755164,111.39933987134155,121.98200634793508,134.7361844730555,143.87522699072306,158.10639558340242,163.3722191370281,164.18014258831718,164.1106532978035,159.1441167276227,176.34388444075392,175.48814854496263,167.81286677370224,175.96445646843327,167.80498260524732,179.43321173147797,166.72234099471643,184.69819310589645,190.14748488287393,185.33518352396464,187.38076858750603,171.5645223441763,172.66346822811693,168.4877075791935,145.8833686627215,134.79179396306048,124.97130569341427,115.7010283995997,119.28543893605053,73.15337663735447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9467278,80.40883601442118,106.62369535242559,97.41381833146407,114.46009789477117,128.1230808892789,143.21422659417306,159.28707854350645,190.5948865966205,197.0467080337809,188.44902087790277,181.55926996997061,179.65883299945824,170.60742884793598,175.2099126430037,165.66754013518954,165.36442335161416,167.6473702160886,172.9445627832725,180.35315358296828,165.47209356662864,171.31556956532822,179.21962500367823,182.4962815744963,167.88110317048563,173.38743251326198,166.54102667981056,166.73889801125165,154.55331803951537,143.60397298049844,135.95959326452743,121.47802136162586,108.49630716479055,98.98222198536749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9841033,147.93990236047702,238.14348668156217,104.85725974419175,87.80887942876693,103.4001633464645,110.93093393956055,119.87318993929843,137.0860893767591,147.7135083281461,169.02617569619434,194.2865131553158,184.14357813797392,182.1298989633101,183.94761284442967,174.87518257328068,170.9842404200237,171.8713679699242,185.45902256884327,158.8169183762533,194.42967509006604,184.90615694517075,186.84954841553835,177.48917580445212,189.0466267936925,187.01398098152438,180.38586175823227,179.70911233854386,175.99568073781842,163.45256421221146,151.53096613228763,137.37847092052974,130.69723237915716,124.00654718950167,111.23932776699895,107.75358010613951,96.39061111900179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9800893,76.15783516461312,96.60817318534923,104.76249728640816,114.78607722457092,124.76367682690424,131.99621454859818,138.46048426529399,152.19820063855835,174.18261225346035,184.97559301126233,187.88998151287947,187.03850331446455,185.79893687007234,182.22269968805398,172.54948438277148,168.8785168199954,164.7971435986349,174.61295146223293,169.6253141386683,177.0836160164877,179.1706520815741,168.84701167324525,169.55748150132825,167.90155110816886,161.92129394193793,173.1662631835275,188.39396434893158,186.45650207949237,193.92258842363066,161.8015982911582,152.93993887622327,140.91690161647665,129.32844225882528,119.10959313913504,113.67291671834143,101.61871992390374,99.99094820146757,206.32208620360717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9238970,138.25905685982974,142.43309097044636,125.60651519338641,147.6296025251483,159.37177706111825,167.6098266896626,167.4406285622579,183.75755218140932,192.9476405788794,206.4310758938914,201.68593511292968,208.42258145171067,205.25333021627458,209.59947823222942,197.42056593721165,196.63244493597313,186.18631160181388,183.8532862810153,178.11248417242084,180.8988923719757,194.3101920326411,197.38602468840807,190.7770980199937,187.72336339115233,191.50967732618957,194.63619892080874,189.5601737772357,190.49171409746648,197.9223378121252,191.59781777060246,192.46217896133183,194.6066825580505,194.9747660688871,206.7343133950716,193.62665311475163,179.10474458991325,168.80568188428225,159.94960457080617,152.7751225974594,146.5356814975011,137.52347901111378,125.07928243145889,115.82759173316391,104.10381137113994,0.0,0.0,0.0,0.0
